lt,t,v,timestamp
2025-10-17T12:10:00.000,2025-10-17T20:10:00.000Z,3.764,2025-10-17T00:00:00Z
2025-10-17T12:00:00.000,2025-10-17T20:00:00.000Z,3.423,2025-10-17T00:00:00Z
2025-10-17T11:50:00.000,2025-10-17T19:50:00.000Z,3.474,2025-10-17T00:00:00Z
2025-10-17T11:40:00.000,2025-10-17T19:40:00.000Z,3.213,2025-10-17T00:00:00Z
2025-10-17T11:30:00.000,2025-10-17T19:30:00.000Z,3.24,2025-10-17T00:00:00Z
2025-10-17T11:20:00.000,2025-10-17T19:20:00.000Z,3.201,2025-10-17T00:00:00Z
2025-10-17T11:10:00.000,2025-10-17T19:10:00.000Z,2.214,2025-10-17T00:00:00Z
2025-10-17T11:00:00.000,2025-10-17T19:00:00.000Z,1.915,2025-10-17T00:00:00Z
2025-10-17T10:50:00.000,2025-10-17T18:50:00.000Z,1.681,2025-10-17T00:00:00Z
2025-10-17T10:40:00.000,2025-10-17T18:40:00.000Z,1.256,2025-10-17T00:00:00Z
2025-10-17T10:30:00.000,2025-10-17T18:30:00.000Z,0.951,2025-10-17T00:00:00Z
2025-10-17T10:20:00.000,2025-10-17T18:20:00.000Z,1.286,2025-10-17T00:00:00Z
2025-10-17T10:10:00.000,2025-10-17T18:10:00.000Z,1.146,2025-10-17T00:00:00Z
2025-10-17T10:00:00.000,2025-10-17T18:00:00.000Z,1.067,2025-10-17T00:00:00Z
2025-10-17T09:50:00.000,2025-10-17T17:50:00.000Z,0.735,2025-10-17T00:00:00Z
2025-10-17T09:40:00.000,2025-10-17T17:40:00.000Z,0.575,2025-10-17T00:00:00Z
2025-10-17T09:30:00.000,2025-10-17T17:30:00.000Z,0.412,2025-10-17T00:00:00Z
2025-10-17T09:20:00.000,2025-10-17T17:20:00.000Z,0.256,2025-10-17T00:00:00Z
2025-10-17T09:10:00.000,2025-10-17T17:10:00.000Z,-0.144,2025-10-17T00:00:00Z
2025-10-17T09:00:00.000,2025-10-17T17:00:00.000Z,-0.149,2025-10-17T00:00:00Z
2025-10-17T08:50:00.000,2025-10-17T16:50:00.000Z,-0.431,2025-10-17T00:00:00Z
2025-10-17T08:40:00.000,2025-10-17T16:40:00.000Z,-0.408,2025-10-17T00:00:00Z
2025-10-17T08:30:00.000,2025-10-17T16:30:00.000Z,-0.379,2025-10-17T00:00:00Z
2025-10-17T08:20:00.000,2025-10-17T16:20:00.000Z,-0.705,2025-10-17T00:00:00Z
2025-10-17T08:10:00.000,2025-10-17T16:10:00.000Z,-0.813,2025-10-17T00:00:00Z
2025-10-17T08:00:00.000,2025-10-17T16:00:00.000Z,-0.724,2025-10-17T00:00:00Z
2025-10-17T07:50:00.000,2025-10-17T15:50:00.000Z,-0.84,2025-10-17T00:00:00Z
2025-10-17T07:40:00.000,2025-10-17T15:40:00.000Z,-1.154,2025-10-17T00:00:00Z
2025-10-17T07:30:00.000,2025-10-17T15:30:00.000Z,-1.218,2025-10-17T00:00:00Z
2025-10-17T07:20:00.000,2025-10-17T15:20:00.000Z,-1.096,2025-10-17T00:00:00Z
2025-10-17T07:10:00.000,2025-10-17T15:10:00.000Z,-1.612,2025-10-17T00:00:00Z
2025-10-17T07:00:00.000,2025-10-17T15:00:00.000Z,-1.819,2025-10-17T00:00:00Z
2025-10-17T06:50:00.000,2025-10-17T14:50:00.000Z,-2.088,2025-10-17T00:00:00Z
2025-10-17T06:40:00.000,2025-10-17T14:40:00.000Z,-2.284,2025-10-17T00:00:00Z
2025-10-17T06:30:00.000,2025-10-17T14:30:00.000Z,-2.356,2025-10-17T00:00:00Z
2025-10-17T06:20:00.000,2025-10-17T14:20:00.000Z,-2.273,2025-10-17T00:00:00Z
2025-10-17T06:10:00.000,2025-10-17T14:10:00.000Z,-2.239,2025-10-17T00:00:00Z
2025-10-17T06:00:00.000,2025-10-17T14:00:00.000Z,-2.441,2025-10-17T00:00:00Z
2025-10-17T05:50:00.000,2025-10-17T13:50:00.000Z,-2.911,2025-10-17T00:00:00Z
2025-10-17T05:40:00.000,2025-10-17T13:40:00.000Z,-2.725,2025-10-17T00:00:00Z
2025-10-17T05:30:00.000,2025-10-17T13:30:00.000Z,-2.518,2025-10-17T00:00:00Z
2025-10-17T05:20:00.000,2025-10-17T13:20:00.000Z,-2.16,2025-10-17T00:00:00Z
2025-10-17T05:10:00.000,2025-10-17T13:10:00.000Z,-1.478,2025-10-17T00:00:00Z
2025-10-17T05:00:00.000,2025-10-17T13:00:00.000Z,-1.624,2025-10-17T00:00:00Z
2025-10-17T04:50:00.000,2025-10-17T12:50:00.000Z,-2.923,2025-10-17T00:00:00Z
2025-10-17T04:40:00.000,2025-10-17T12:40:00.000Z,-2.963,2025-10-17T00:00:00Z
2025-10-17T04:30:00.000,2025-10-17T12:30:00.000Z,-2.839,2025-10-17T00:00:00Z
2025-10-17T04:20:00.000,2025-10-17T12:20:00.000Z,-2.234,2025-10-17T00:00:00Z
2025-10-17T04:10:00.000,2025-10-17T12:10:00.000Z,-2.145,2025-10-17T00:00:00Z
2025-10-17T04:00:00.000,2025-10-17T12:00:00.000Z,-2.767,2025-10-17T00:00:00Z
2025-10-17T03:50:00.000,2025-10-17T11:50:00.000Z,-3.17,2025-10-17T00:00:00Z
2025-10-17T03:40:00.000,2025-10-17T11:40:00.000Z,-3.08,2025-10-17T00:00:00Z
2025-10-17T03:30:00.000,2025-10-17T11:30:00.000Z,-3.306,2025-10-17T00:00:00Z
2025-10-17T03:20:00.000,2025-10-17T11:20:00.000Z,-3.243,2025-10-17T00:00:00Z
2025-10-17T03:10:00.000,2025-10-17T11:10:00.000Z,-3.688,2025-10-17T00:00:00Z
2025-10-17T03:00:00.000,2025-10-17T11:00:00.000Z,-3.831,2025-10-17T00:00:00Z
2025-10-17T02:50:00.000,2025-10-17T10:50:00.000Z,-3.451,2025-10-17T00:00:00Z
2025-10-17T02:40:00.000,2025-10-17T10:40:00.000Z,-3.774,2025-10-17T00:00:00Z
2025-10-17T02:30:00.000,2025-10-17T10:30:00.000Z,-3.708,2025-10-17T00:00:00Z
2025-10-17T02:20:00.000,2025-10-17T10:20:00.000Z,-3.404,2025-10-17T00:00:00Z
2025-10-17T02:10:00.000,2025-10-17T10:10:00.000Z,-2.184,2025-10-17T00:00:00Z
2025-10-17T02:00:00.000,2025-10-17T10:00:00.000Z,-0.871,2025-10-17T00:00:00Z
2025-10-17T01:50:00.000,2025-10-17T09:50:00.000Z,-0.946,2025-10-17T00:00:00Z
2025-10-17T01:40:00.000,2025-10-17T09:40:00.000Z,-2.929,2025-10-17T00:00:00Z
2025-10-17T01:30:00.000,2025-10-17T09:30:00.000Z,-2.303,2025-10-17T00:00:00Z
2025-10-17T01:20:00.000,2025-10-17T09:20:00.000Z,-2.094,2025-10-17T00:00:00Z
2025-10-17T01:10:00.000,2025-10-17T09:10:00.000Z,-2.317,2025-10-17T00:00:00Z
2025-10-17T01:00:00.000,2025-10-17T09:00:00.000Z,-2.143,2025-10-17T00:00:00Z
2025-10-17T00:50:00.000,2025-10-17T08:50:00.000Z,-2.142,2025-10-17T00:00:00Z
2025-10-17T00:40:00.000,2025-10-17T08:40:00.000Z,-2.241,2025-10-17T00:00:00Z
2025-10-17T00:30:00.000,2025-10-17T08:30:00.000Z,-2.364,2025-10-17T00:00:00Z
2025-10-17T00:20:00.000,2025-10-17T08:20:00.000Z,-2.5,2025-10-17T00:00:00Z
2025-10-17T00:10:00.000,2025-10-17T08:10:00.000Z,-2.484,2025-10-17T00:00:00Z
2025-10-17T00:00:00.000,2025-10-17T08:00:00.000Z,-2.143,2025-10-17T00:00:00Z
2025-10-16T23:50:00.000,2025-10-17T07:50:00.000Z,-2.214,2025-10-17T00:00:00Z
2025-10-16T23:40:00.000,2025-10-17T07:40:00.000Z,-2.289,2025-10-17T00:00:00Z
2025-10-16T23:30:00.000,2025-10-17T07:30:00.000Z,-2.781,2025-10-17T00:00:00Z
2025-10-16T23:20:00.000,2025-10-17T07:20:00.000Z,-3.149,2025-10-17T00:00:00Z
2025-10-16T23:10:00.000,2025-10-17T07:10:00.000Z,-3.122,2025-10-17T00:00:00Z
2025-10-16T23:00:00.000,2025-10-17T07:00:00.000Z,-3.3,2025-10-17T00:00:00Z
2025-10-16T22:50:00.000,2025-10-17T06:50:00.000Z,-3.189,2025-10-17T00:00:00Z
2025-10-16T22:40:00.000,2025-10-17T06:40:00.000Z,-3.059,2025-10-17T00:00:00Z
2025-10-16T22:30:00.000,2025-10-17T06:30:00.000Z,-3.104,2025-10-17T00:00:00Z
2025-10-16T22:20:00.000,2025-10-17T06:20:00.000Z,-2.827,2025-10-17T00:00:00Z
2025-10-16T22:10:00.000,2025-10-17T06:10:00.000Z,-2.907,2025-10-17T00:00:00Z
2025-10-16T22:00:00.000,2025-10-17T06:00:00.000Z,-3.187,2025-10-17T00:00:00Z
2025-10-16T21:50:00.000,2025-10-17T05:50:00.000Z,-3.29,2025-10-17T00:00:00Z
2025-10-16T21:40:00.000,2025-10-17T05:40:00.000Z,-3.38,2025-10-17T00:00:00Z
2025-10-16T21:30:00.000,2025-10-17T05:30:00.000Z,-3.412,2025-10-17T00:00:00Z
2025-10-16T21:20:00.000,2025-10-17T05:20:00.000Z,-3.33,2025-10-17T00:00:00Z
2025-10-16T21:10:00.000,2025-10-17T05:10:00.000Z,-3.532,2025-10-17T00:00:00Z
2025-10-16T21:00:00.000,2025-10-17T05:00:00.000Z,-3.743,2025-10-17T00:00:00Z
2025-10-16T20:50:00.000,2025-10-17T04:50:00.000Z,-3.69,2025-10-17T00:00:00Z
2025-10-16T20:40:00.000,2025-10-17T04:40:00.000Z,-3.844,2025-10-17T00:00:00Z
2025-10-16T20:30:00.000,2025-10-17T04:30:00.000Z,-4.121,2025-10-17T00:00:00Z
2025-10-16T20:20:00.000,2025-10-17T04:20:00.000Z,-4.136,2025-10-17T00:00:00Z
2025-10-16T20:10:00.000,2025-10-17T04:10:00.000Z,-4.114,2025-10-17T00:00:00Z
2025-10-16T20:00:00.000,2025-10-17T04:00:00.000Z,-4.376,2025-10-17T00:00:00Z
2025-10-16T19:50:00.000,2025-10-17T03:50:00.000Z,-4.599,2025-10-17T00:00:00Z
2025-10-16T19:40:00.000,2025-10-17T03:40:00.000Z,-4.561,2025-10-17T00:00:00Z
2025-10-16T19:30:00.000,2025-10-17T03:30:00.000Z,-4.464,2025-10-17T00:00:00Z
2025-10-16T19:20:00.000,2025-10-17T03:20:00.000Z,-4.439,2025-10-17T00:00:00Z
2025-10-16T19:10:00.000,2025-10-17T03:10:00.000Z,-4.348,2025-10-17T00:00:00Z
2025-10-16T19:00:00.000,2025-10-17T03:00:00.000Z,-4.286,2025-10-17T00:00:00Z
2025-10-16T18:50:00.000,2025-10-17T02:50:00.000Z,-4.142,2025-10-17T00:00:00Z
2025-10-16T18:40:00.000,2025-10-17T02:40:00.000Z,-4.258,2025-10-17T00:00:00Z
2025-10-16T18:30:00.000,2025-10-17T02:30:00.000Z,-4.249,2025-10-17T00:00:00Z
2025-10-16T18:20:00.000,2025-10-17T02:20:00.000Z,-4.923,2025-10-17T00:00:00Z
2025-10-16T18:10:00.000,2025-10-17T02:10:00.000Z,-4.742,2025-10-17T00:00:00Z
2025-10-16T18:00:00.000,2025-10-17T02:00:00.000Z,-4.344,2025-10-17T00:00:00Z
2025-10-16T17:50:00.000,2025-10-17T01:50:00.000Z,-4.055,2025-10-17T00:00:00Z
2025-10-16T17:40:00.000,2025-10-17T01:40:00.000Z,-4.098,2025-10-17T00:00:00Z
2025-10-16T17:30:00.000,2025-10-17T01:30:00.000Z,-4.156,2025-10-17T00:00:00Z
2025-10-16T17:20:00.000,2025-10-17T01:20:00.000Z,-4.358,2025-10-17T00:00:00Z
2025-10-16T17:10:00.000,2025-10-17T01:10:00.000Z,-4.424,2025-10-17T00:00:00Z
2025-10-16T17:00:00.000,2025-10-17T01:00:00.000Z,-5.449,2025-10-17T00:00:00Z
2025-10-16T16:50:00.000,2025-10-17T00:50:00.000Z,-5.3,2025-10-17T00:00:00Z
2025-10-16T16:40:00.000,2025-10-17T00:40:00.000Z,-4.892,2025-10-17T00:00:00Z
2025-10-16T16:30:00.000,2025-10-17T00:30:00.000Z,-4.763,2025-10-17T00:00:00Z
2025-10-16T16:20:00.000,2025-10-17T00:20:00.000Z,-4.735,2025-10-17T00:00:00Z
2025-10-16T16:10:00.000,2025-10-17T00:10:00.000Z,-4.624,2025-10-17T00:00:00Z
2025-10-16T16:00:00.000,2025-10-17T00:00:00.000Z,-5.445,2025-10-17T00:00:00Z
2025-10-16T15:50:00.000,2025-10-16T23:50:00.000Z,-5.444,2025-10-16T00:00:00Z
2025-10-16T15:40:00.000,2025-10-16T23:40:00.000Z,-5.288,2025-10-16T00:00:00Z
2025-10-16T15:30:00.000,2025-10-16T23:30:00.000Z,-4.7,2025-10-16T00:00:00Z
2025-10-16T15:20:00.000,2025-10-16T23:20:00.000Z,-4.397,2025-10-16T00:00:00Z
2025-10-16T15:10:00.000,2025-10-16T23:10:00.000Z,-4.827,2025-10-16T00:00:00Z
2025-10-16T15:00:00.000,2025-10-16T23:00:00.000Z,-4.56,2025-10-16T00:00:00Z
2025-10-16T14:50:00.000,2025-10-16T22:50:00.000Z,-4.331,2025-10-16T00:00:00Z
2025-10-16T14:40:00.000,2025-10-16T22:40:00.000Z,-4.115,2025-10-16T00:00:00Z
2025-10-16T14:30:00.000,2025-10-16T22:30:00.000Z,-3.876,2025-10-16T00:00:00Z
2025-10-16T14:20:00.000,2025-10-16T22:20:00.000Z,-3.87,2025-10-16T00:00:00Z
2025-10-16T14:10:00.000,2025-10-16T22:10:00.000Z,-3.899,2025-10-16T00:00:00Z
2025-10-16T14:00:00.000,2025-10-16T22:00:00.000Z,-3.853,2025-10-16T00:00:00Z
2025-10-16T13:50:00.000,2025-10-16T21:50:00.000Z,-3.852,2025-10-16T00:00:00Z
2025-10-16T13:40:00.000,2025-10-16T21:40:00.000Z,-3.571,2025-10-16T00:00:00Z
2025-10-16T13:30:00.000,2025-10-16T21:30:00.000Z,-3.377,2025-10-16T00:00:00Z
2025-10-16T13:20:00.000,2025-10-16T21:20:00.000Z,-3.028,2025-10-16T00:00:00Z
2025-10-16T13:10:00.000,2025-10-16T21:10:00.000Z,-3.563,2025-10-16T00:00:00Z
2025-10-16T13:00:00.000,2025-10-16T21:00:00.000Z,-3.364,2025-10-16T00:00:00Z
2025-10-16T12:50:00.000,2025-10-16T20:50:00.000Z,-1.531,2025-10-16T00:00:00Z
2025-10-16T12:40:00.000,2025-10-16T20:40:00.000Z,0.927,2025-10-16T00:00:00Z
2025-10-16T12:30:00.000,2025-10-16T20:30:00.000Z,0.722,2025-10-16T00:00:00Z
2025-10-16T12:20:00.000,2025-10-16T20:20:00.000Z,-1.398,2025-10-16T00:00:00Z
2025-10-16T12:10:00.000,2025-10-16T20:10:00.000Z,-2.063,2025-10-16T00:00:00Z
2025-10-16T12:00:00.000,2025-10-16T20:00:00.000Z,-4.388,2025-10-16T00:00:00Z
2025-10-16T11:50:00.000,2025-10-16T19:50:00.000Z,-0.384,2025-10-16T00:00:00Z
2025-10-16T11:40:00.000,2025-10-16T19:40:00.000Z,1.435,2025-10-16T00:00:00Z
2025-10-16T11:30:00.000,2025-10-16T19:30:00.000Z,-0.382,2025-10-16T00:00:00Z
2025-10-16T11:20:00.000,2025-10-16T19:20:00.000Z,0.93,2025-10-16T00:00:00Z
2025-10-16T11:10:00.000,2025-10-16T19:10:00.000Z,0.666,2025-10-16T00:00:00Z
2025-10-16T11:00:00.000,2025-10-16T19:00:00.000Z,-1.578,2025-10-16T00:00:00Z
2025-10-16T10:50:00.000,2025-10-16T18:50:00.000Z,-1.874,2025-10-16T00:00:00Z
2025-10-16T10:40:00.000,2025-10-16T18:40:00.000Z,-2.558,2025-10-16T00:00:00Z
2025-10-16T10:30:00.000,2025-10-16T18:30:00.000Z,-1.284,2025-10-16T00:00:00Z
2025-10-16T10:20:00.000,2025-10-16T18:20:00.000Z,-0.113,2025-10-16T00:00:00Z
2025-10-16T10:10:00.000,2025-10-16T18:10:00.000Z,-1.047,2025-10-16T00:00:00Z
2025-10-16T10:00:00.000,2025-10-16T18:00:00.000Z,-0.031,2025-10-16T00:00:00Z
2025-10-16T09:50:00.000,2025-10-16T17:50:00.000Z,-1.209,2025-10-16T00:00:00Z
2025-10-16T09:40:00.000,2025-10-16T17:40:00.000Z,-1.942,2025-10-16T00:00:00Z
2025-10-16T09:30:00.000,2025-10-16T17:30:00.000Z,-2.571,2025-10-16T00:00:00Z
2025-10-16T09:20:00.000,2025-10-16T17:20:00.000Z,-2.719,2025-10-16T00:00:00Z
2025-10-16T09:10:00.000,2025-10-16T17:10:00.000Z,-2.127,2025-10-16T00:00:00Z
2025-10-16T09:00:00.000,2025-10-16T17:00:00.000Z,-2.096,2025-10-16T00:00:00Z
2025-10-16T08:50:00.000,2025-10-16T16:50:00.000Z,-2.661,2025-10-16T00:00:00Z
2025-10-16T08:40:00.000,2025-10-16T16:40:00.000Z,-3.921,2025-10-16T00:00:00Z
2025-10-16T08:30:00.000,2025-10-16T16:30:00.000Z,-4.842,2025-10-16T00:00:00Z
2025-10-16T08:20:00.000,2025-10-16T16:20:00.000Z,-5.581,2025-10-16T00:00:00Z
2025-10-16T08:10:00.000,2025-10-16T16:10:00.000Z,-5.575,2025-10-16T00:00:00Z
2025-10-16T08:00:00.000,2025-10-16T16:00:00.000Z,-5.789,2025-10-16T00:00:00Z
2025-10-16T07:50:00.000,2025-10-16T15:50:00.000Z,-6.622,2025-10-16T00:00:00Z
2025-10-16T07:40:00.000,2025-10-16T15:40:00.000Z,-6.93,2025-10-16T00:00:00Z
2025-10-16T07:30:00.000,2025-10-16T15:30:00.000Z,-7.357,2025-10-16T00:00:00Z
2025-10-16T07:20:00.000,2025-10-16T15:20:00.000Z,-7.991,2025-10-16T00:00:00Z
2025-10-16T07:10:00.000,2025-10-16T15:10:00.000Z,-8.36,2025-10-16T00:00:00Z
2025-10-16T07:00:00.000,2025-10-16T15:00:00.000Z,-8.57,2025-10-16T00:00:00Z
2025-10-16T06:50:00.000,2025-10-16T14:50:00.000Z,-9.38,2025-10-16T00:00:00Z
2025-10-16T06:40:00.000,2025-10-16T14:40:00.000Z,-10.36,2025-10-16T00:00:00Z
2025-10-16T06:30:00.000,2025-10-16T14:30:00.000Z,-10.57,2025-10-16T00:00:00Z
2025-10-16T06:20:00.000,2025-10-16T14:20:00.000Z,-10.55,2025-10-16T00:00:00Z
2025-10-16T06:10:00.000,2025-10-16T14:10:00.000Z,-10.31,2025-10-16T00:00:00Z
2025-10-16T06:00:00.000,2025-10-16T14:00:00.000Z,-10.67,2025-10-16T00:00:00Z
2025-10-16T05:50:00.000,2025-10-16T13:50:00.000Z,-10.75,2025-10-16T00:00:00Z
2025-10-16T05:40:00.000,2025-10-16T13:40:00.000Z,-11.1,2025-10-16T00:00:00Z
2025-10-16T05:30:00.000,2025-10-16T13:30:00.000Z,-12.34,2025-10-16T00:00:00Z
2025-10-16T05:20:00.000,2025-10-16T13:20:00.000Z,-12.4,2025-10-16T00:00:00Z
2025-10-16T05:10:00.000,2025-10-16T13:10:00.000Z,-11.95,2025-10-16T00:00:00Z
2025-10-16T05:00:00.000,2025-10-16T13:00:00.000Z,-11.72,2025-10-16T00:00:00Z
2025-10-16T04:50:00.000,2025-10-16T12:50:00.000Z,-12.25,2025-10-16T00:00:00Z
2025-10-16T04:40:00.000,2025-10-16T12:40:00.000Z,-11.95,2025-10-16T00:00:00Z
2025-10-16T04:30:00.000,2025-10-16T12:30:00.000Z,-11.53,2025-10-16T00:00:00Z
2025-10-16T04:20:00.000,2025-10-16T12:20:00.000Z,-11.51,2025-10-16T00:00:00Z
2025-10-16T04:10:00.000,2025-10-16T12:10:00.000Z,-11.87,2025-10-16T00:00:00Z
2025-10-16T04:00:00.000,2025-10-16T12:00:00.000Z,-11.9,2025-10-16T00:00:00Z
2025-10-16T03:50:00.000,2025-10-16T11:50:00.000Z,-11.73,2025-10-16T00:00:00Z
2025-10-16T03:40:00.000,2025-10-16T11:40:00.000Z,-11.53,2025-10-16T00:00:00Z
2025-10-16T03:30:00.000,2025-10-16T11:30:00.000Z,-12.11,2025-10-16T00:00:00Z
2025-10-16T03:20:00.000,2025-10-16T11:20:00.000Z,-12.86,2025-10-16T00:00:00Z
2025-10-16T03:10:00.000,2025-10-16T11:10:00.000Z,-13.07,2025-10-16T00:00:00Z
2025-10-16T03:00:00.000,2025-10-16T11:00:00.000Z,-12.56,2025-10-16T00:00:00Z
2025-10-16T02:50:00.000,2025-10-16T10:50:00.000Z,-11.69,2025-10-16T00:00:00Z
2025-10-16T02:40:00.000,2025-10-16T10:40:00.000Z,-11.68,2025-10-16T00:00:00Z
2025-10-16T02:30:00.000,2025-10-16T10:30:00.000Z,-11.65,2025-10-16T00:00:00Z
2025-10-16T02:20:00.000,2025-10-16T10:20:00.000Z,-11.25,2025-10-16T00:00:00Z
2025-10-16T02:10:00.000,2025-10-16T10:10:00.000Z,-11.26,2025-10-16T00:00:00Z
2025-10-16T02:00:00.000,2025-10-16T10:00:00.000Z,-11.51,2025-10-16T00:00:00Z
2025-10-16T01:50:00.000,2025-10-16T09:50:00.000Z,-11.44,2025-10-16T00:00:00Z
2025-10-16T01:40:00.000,2025-10-16T09:40:00.000Z,-10.7,2025-10-16T00:00:00Z
2025-10-16T01:30:00.000,2025-10-16T09:30:00.000Z,-10.28,2025-10-16T00:00:00Z
2025-10-16T01:20:00.000,2025-10-16T09:20:00.000Z,-10.08,2025-10-16T00:00:00Z
2025-10-16T01:10:00.000,2025-10-16T09:10:00.000Z,-10.06,2025-10-16T00:00:00Z
2025-10-16T01:00:00.000,2025-10-16T09:00:00.000Z,-10.16,2025-10-16T00:00:00Z
2025-10-16T00:50:00.000,2025-10-16T08:50:00.000Z,-10.19,2025-10-16T00:00:00Z
2025-10-16T00:40:00.000,2025-10-16T08:40:00.000Z,-10.22,2025-10-16T00:00:00Z
2025-10-16T00:30:00.000,2025-10-16T08:30:00.000Z,-11.04,2025-10-16T00:00:00Z
2025-10-16T00:20:00.000,2025-10-16T08:20:00.000Z,-11.38,2025-10-16T00:00:00Z
2025-10-16T00:10:00.000,2025-10-16T08:10:00.000Z,-12.01,2025-10-16T00:00:00Z
2025-10-16T00:00:00.000,2025-10-16T08:00:00.000Z,-12.52,2025-10-16T00:00:00Z
2025-10-15T23:50:00.000,2025-10-16T07:50:00.000Z,-11.85,2025-10-16T00:00:00Z
2025-10-15T23:40:00.000,2025-10-16T07:40:00.000Z,-10.66,2025-10-16T00:00:00Z
2025-10-15T23:30:00.000,2025-10-16T07:30:00.000Z,-10.68,2025-10-16T00:00:00Z
2025-10-15T23:20:00.000,2025-10-16T07:20:00.000Z,-10.67,2025-10-16T00:00:00Z
2025-10-15T23:10:00.000,2025-10-16T07:10:00.000Z,-10.29,2025-10-16T00:00:00Z
2025-10-15T23:00:00.000,2025-10-16T07:00:00.000Z,-10.2,2025-10-16T00:00:00Z
2025-10-15T22:50:00.000,2025-10-16T06:50:00.000Z,-10,2025-10-16T00:00:00Z
2025-10-15T22:40:00.000,2025-10-16T06:40:00.000Z,-10.03,2025-10-16T00:00:00Z
2025-10-15T22:30:00.000,2025-10-16T06:30:00.000Z,-9.76,2025-10-16T00:00:00Z
2025-10-15T22:20:00.000,2025-10-16T06:20:00.000Z,-9.1,2025-10-16T00:00:00Z
2025-10-15T22:10:00.000,2025-10-16T06:10:00.000Z,-9.14,2025-10-16T00:00:00Z
2025-10-15T22:00:00.000,2025-10-16T06:00:00.000Z,-9.64,2025-10-16T00:00:00Z
2025-10-15T21:50:00.000,2025-10-16T05:50:00.000Z,-9.48,2025-10-16T00:00:00Z
2025-10-15T21:40:00.000,2025-10-16T05:40:00.000Z,-9.57,2025-10-16T00:00:00Z
2025-10-15T21:30:00.000,2025-10-16T05:30:00.000Z,-10.24,2025-10-16T00:00:00Z
2025-10-15T21:20:00.000,2025-10-16T05:20:00.000Z,-11.02,2025-10-16T00:00:00Z
2025-10-15T21:10:00.000,2025-10-16T05:10:00.000Z,-11.37,2025-10-16T00:00:00Z
2025-10-15T21:00:00.000,2025-10-16T05:00:00.000Z,-10.36,2025-10-16T00:00:00Z
2025-10-15T20:50:00.000,2025-10-16T04:50:00.000Z,-9.85,2025-10-16T00:00:00Z
2025-10-15T20:40:00.000,2025-10-16T04:40:00.000Z,-9.88,2025-10-16T00:00:00Z
2025-10-15T20:30:00.000,2025-10-16T04:30:00.000Z,-9.69,2025-10-16T00:00:00Z
2025-10-15T20:20:00.000,2025-10-16T04:20:00.000Z,-9.78,2025-10-16T00:00:00Z
2025-10-15T20:10:00.000,2025-10-16T04:10:00.000Z,-9.57,2025-10-16T00:00:00Z
2025-10-15T20:00:00.000,2025-10-16T04:00:00.000Z,-9.74,2025-10-16T00:00:00Z
2025-10-15T19:50:00.000,2025-10-16T03:50:00.000Z,-9.83,2025-10-16T00:00:00Z
2025-10-15T19:40:00.000,2025-10-16T03:40:00.000Z,-9.97,2025-10-16T00:00:00Z
2025-10-15T19:30:00.000,2025-10-16T03:30:00.000Z,-8.4,2025-10-16T00:00:00Z
2025-10-15T19:20:00.000,2025-10-16T03:20:00.000Z,-7.844,2025-10-16T00:00:00Z
2025-10-15T19:10:00.000,2025-10-16T03:10:00.000Z,-7.702,2025-10-16T00:00:00Z
2025-10-15T19:00:00.000,2025-10-16T03:00:00.000Z,-7.25,2025-10-16T00:00:00Z
2025-10-15T18:50:00.000,2025-10-16T02:50:00.000Z,-7.008,2025-10-16T00:00:00Z
2025-10-15T18:40:00.000,2025-10-16T02:40:00.000Z,-7.015,2025-10-16T00:00:00Z
2025-10-15T18:30:00.000,2025-10-16T02:30:00.000Z,-7.12,2025-10-16T00:00:00Z
2025-10-15T18:20:00.000,2025-10-16T02:20:00.000Z,-7.491,2025-10-16T00:00:00Z
2025-10-15T18:10:00.000,2025-10-16T02:10:00.000Z,-7.618,2025-10-16T00:00:00Z
2025-10-15T18:00:00.000,2025-10-16T02:00:00.000Z,-7.445,2025-10-16T00:00:00Z
2025-10-15T17:50:00.000,2025-10-16T01:50:00.000Z,-7.26,2025-10-16T00:00:00Z
2025-10-15T17:40:00.000,2025-10-16T01:40:00.000Z,-7.015,2025-10-16T00:00:00Z
2025-10-15T17:30:00.000,2025-10-16T01:30:00.000Z,-6.852,2025-10-16T00:00:00Z
2025-10-15T17:20:00.000,2025-10-16T01:20:00.000Z,-6.891,2025-10-16T00:00:00Z
2025-10-15T17:10:00.000,2025-10-16T01:10:00.000Z,-6.909,2025-10-16T00:00:00Z
2025-10-15T17:00:00.000,2025-10-16T01:00:00.000Z,-7.082,2025-10-16T00:00:00Z
2025-10-15T16:50:00.000,2025-10-16T00:50:00.000Z,-7.137,2025-10-16T00:00:00Z
2025-10-15T16:40:00.000,2025-10-16T00:40:00.000Z,-7.12,2025-10-16T00:00:00Z
2025-10-15T16:30:00.000,2025-10-16T00:30:00.000Z,-7.218,2025-10-16T00:00:00Z
2025-10-15T16:20:00.000,2025-10-16T00:20:00.000Z,-7.319,2025-10-16T00:00:00Z
2025-10-15T16:10:00.000,2025-10-16T00:10:00.000Z,-7.276,2025-10-16T00:00:00Z
2025-10-15T16:00:00.000,2025-10-16T00:00:00.000Z,-7.279,2025-10-16T00:00:00Z
2025-10-15T15:50:00.000,2025-10-15T23:50:00.000Z,-7.143,2025-10-15T00:00:00Z
2025-10-15T15:40:00.000,2025-10-15T23:40:00.000Z,-7.198,2025-10-15T00:00:00Z
2025-10-15T15:30:00.000,2025-10-15T23:30:00.000Z,-7.262,2025-10-15T00:00:00Z
